registration_date,traffic_type,id_partner,age_group,device,country_tier,registrations,users_acqusition_costs,revenue_7_days,logins_1_lt,logins_3_lt,logins_7_lt
2021-09-25,Google Media,6,35-55,MacOS,Tier_1,22,97.03999999999999,0.0,4,1,0
2021-10-27,Google Media,6,35-,Other,Tier_1,30,0.0,0.0,3,0,1
2021-02-04,Google Media,6,35-,Android,Tier_3,8,0.0,0.0,1,0,0
2021-11-16,Google Media,6,35-55,MacOS,Tier_1,29,260.1,0.0,5,3,1
2021-06-20,Google Media,6,55+,Android,Tier_3,1,0.0,0.0,1,1,1
2021-10-17,Google Media,6,35-,Windows,Tier_1,34,0.0,0.0,1,0,0
2021-03-03,Google Media,6,55+,Windows,Tier_1,102,735.0,4.14,15,12,1
2021-07-16,Google Media,6,35-55,Windows,Tier_1,63,302.5,0.0,8,3,3
2021-04-18,Google Media,6,35-55,iOS,Tier_1,43,206.75,0.0,4,3,4
2021-06-22,Google Media,6,55+,Windows,Tier_1,139,788.0,0.0,40,18,17
2021-06-07,Google Media,6,35-55,Other,Tier_1,30,169.0,0.0,5,3,3
2021-07-30,Google Media,6,55+,Other,Tier_1,33,190.0,0.0,11,8,3
2021-08-20,Google Media,6,35-,Windows,Tier_3,2,0.0,0.0,0,0,0
2021-08-01,Google Media,6,35-55,MacOS,Tier_1,36,214.0,0.0,7,1,3
2021-03-05,Google Media,6,35-55,Android,Tier_2,5,56.0,0.0,0,0,0
2021-02-27,Google Media,6,35-,Other,Tier_1,30,0.0,0.0,1,1,0
2021-05-02,Google Media,6,35-55,Android,Tier_2,1,0.0,0.0,0,0,0
2021-02-22,Google Media,6,35-55,Android,Tier_3,2,0.0,0.0,0,0,0
2021-07-18,Google Media,6,35-,Windows,Tier_1,25,0.0,0.0,4,2,3
2021-09-24,Google Media,6,35-,MacOS,Tier_1,13,0.0,0.0,2,1,1
2021-03-25,Google Media,6,55+,iOS,Tier_1,105,339.5,2.99,15,13,4
2021-02-25,Google Media,6,55+,MacOS,Tier_1,32,185.0,0.0,0,1,3
2021-08-06,Google Media,6,35-55,MacOS,Tier_1,22,169.5,0.0,5,2,1
2021-07-16,Google Media,6,35-55,iOS,Tier_3,1,0.0,0.0,0,0,0
2021-02-03,Google Media,6,35-,MacOS,Tier_1,18,0.0,0.0,0,0,0
2021-06-25,Google Media,6,35-55,MacOS,Tier_1,20,110.5,0.0,2,3,0
2021-08-27,Google Media,6,35-,MacOS,Tier_1,19,0.0,0.0,1,0,0
2021-07-13,Google Media,6,55+,Other,Tier_1,12,37.0,0.0,3,1,2
2021-09-10,Google Media,6,35-55,Other,Tier_1,14,110.0,0.0,0,0,0
2021-01-27,Google Media,6,55+,MacOS,Tier_1,41,305.5,0.0,3,0,1
2021-03-16,Google Media,6,35-,Android,Tier_3,4,0.0,0.0,0,0,0
2021-08-16,Google Media,6,55+,Windows,Tier_3,2,10.0,0.0,0,0,0
2021-02-15,Google Media,6,35-,Other,Tier_1,12,0.0,0.0,1,1,0
2021-11-06,Google Media,6,35-,Windows,Tier_3,16,0.0,0.0,0,0,0
2021-04-15,Google Media,6,35-55,MacOS,Tier_1,18,78.0,0.0,3,4,0
2021-02-07,Google Media,6,35-,Windows,Tier_3,1,0.0,0.0,1,0,0
2021-10-02,Google Media,6,55+,Android,Tier_3,2,4.0,0.0,0,0,0
2021-01-20,Google Media,6,55+,Android,Tier_2,1,0.0,0.0,0,0,0
2021-07-24,Google Media,6,35-,Other,Tier_1,17,0.0,0.0,0,0,1
2021-10-19,Google Media,6,35-,Android,Tier_1,276,0.0,0.0,30,16,8
2021-01-06,Google Media,6,35-55,Windows,Tier_1,39,301.0,0.0,6,5,4
2021-07-09,Google Media,6,55+,Android,Tier_3,1,4.5,0.0,1,1,0
2021-01-02,Google Media,6,35-55,Other,Tier_1,12,105.0,0.0,3,2,1
2021-09-25,Google Media,6,35-55,Other,Tier_1,15,83.0,0.0,2,3,0
2021-03-20,Google Media,6,35-55,Android,Tier_3,5,6.5,0.0,0,0,0
2021-02-02,Google Media,6,35-55,Other,Tier_1,11,79.0,0.0,0,0,1
2021-08-19,Google Media,6,35-,Other,Tier_1,33,0.0,0.0,2,1,0
2021-03-14,Google Media,6,35-,Other,Tier_3,1,0.0,0.0,0,0,0
2021-10-31,Google Media,6,35-,Other,Tier_3,6,0.0,0.0,1,0,0
2021-05-29,Google Media,6,55+,iOS,Tier_2,2,16.0,3.65,2,0,1
2021-02-10,Google Media,6,35-,MacOS,Tier_1,10,0.0,0.0,0,0,0
2021-10-30,Google Media,6,35-55,Windows,Tier_2,1,0.0,0.0,0,0,0
2021-01-16,Google Media,6,55+,Android,Tier_2,1,0.0,0.0,0,0,0
2021-04-22,Google Media,6,35-55,Android,Tier_1,358,855.0,66.95,69,38,21
2021-01-18,Google Media,6,35-,Android,Tier_1,486,1319.0,22.98,42,20,12
2021-10-31,Google Media,6,55+,Android,Tier_1,527,1154.0799999999997,344.96000000000004,95,45,28
2021-07-13,Google Media,6,55+,Android,Tier_1,427,1217.0,124.97,71,43,27
2021-07-21,Google Media,6,55+,Android,Tier_3,2,3.5,0.0,0,0,0
2021-01-27,Google Media,6,55+,iOS,Tier_1,258,1242.75,2.99,24,14,5
2021-04-03,Google Media,6,35-,iOS,Tier_2,1,0.0,0.0,0,0,0
2021-10-27,Google Media,6,35-55,MacOS,Tier_1,43,285.56,2.99,3,4,1
2021-05-31,Google Media,6,35-55,Windows,Tier_2,8,40.0,0.0,1,2,1
2021-02-17,Google Media,6,35-55,Other,Tier_1,19,195.0,0.0,2,0,0
2021-04-29,Google Media,6,55+,Android,Tier_1,239,532.0,0.0,40,20,11
2021-04-22,Google Media,6,35-,MacOS,Tier_2,1,0.0,0.0,0,0,0
2021-10-24,Google Media,6,35-55,Other,Tier_1,16,92.02,0.0,2,1,0
2021-08-06,Google Media,6,35-55,Android,Tier_3,3,0.0,0.0,0,0,0
2021-04-12,Google Media,6,35-,Android,Tier_2,1,0.0,0.0,0,0,0
2021-07-20,Google Media,6,35-55,iOS,Tier_1,240,1152.75,2.99,19,15,7
2021-01-13,Google Media,6,35-,iOS,Tier_3,3,0.0,0.0,1,0,0
2021-04-06,Google Media,6,35-,iOS,Tier_1,440,0.0,2.99,25,9,6
2021-04-09,Google Media,6,35-55,Android,Tier_3,3,6.0,0.0,0,0,0
2021-07-28,Google Media,6,55+,iOS,Tier_3,1,10.0,0.0,1,1,1
2021-08-30,Google Media,6,35-55,Android,Tier_3,3,4.0,0.0,0,1,0
2021-02-02,Google Media,6,35-,Windows,Tier_3,2,0.0,0.0,1,1,0
2021-03-18,Google Media,6,55+,Android,Tier_3,1,0.0,0.0,1,0,0
2021-01-07,Google Media,6,55+,Windows,Tier_1,92,772.5,0.0,14,10,5
2021-03-14,Google Media,6,55+,iOS,Tier_1,241,769.75,0.0,24,8,6
2021-07-17,Google Media,6,35-,Android,Tier_1,375,3.5,2.99,29,8,7
2021-01-23,Google Media,6,35-55,Android,Tier_2,3,0.0,0.0,0,0,0
2021-07-15,Google Media,6,35-,Android,Tier_3,3,0.0,0.0,1,1,0
2021-10-17,Google Media,6,35-55,Android,Tier_2,1,0.0,0.0,0,0,0
2021-08-19,Google Media,6,35-,iOS,Tier_3,1,0.0,0.0,0,0,0
2021-07-17,Google Media,6,35-,Android,Tier_3,1,0.0,0.0,0,0,0
2021-05-29,Google Media,6,55+,Windows,Tier_1,219,1349.5,0.0,51,26,15
2021-06-16,Google Media,6,55+,Windows,Tier_3,1,12.0,0.0,1,0,0
2021-08-20,Google Media,6,55+,Android,Tier_1,651,1931.2699999999995,550.49,106,57,34
2021-08-10,Google Media,6,55+,Windows,Tier_2,1,0.0,0.0,0,0,0
2021-03-01,Google Media,6,35-55,Android,Tier_2,4,0.0,0.0,1,0,1
2021-09-09,Google Media,6,35-55,iOS,Tier_2,1,0.0,0.0,0,0,0
2021-10-19,Google Media,6,55+,Android,Tier_1,549,1337.4399999999998,129.95999999999998,88,48,27
2021-09-07,Google Media,6,35-55,iOS,Tier_1,165,839.35,33.42,29,9,5
2021-01-15,Google Media,6,35-,Other,Tier_2,1,0.0,0.0,0,0,0
2021-08-07,Google Media,6,35-55,Android,Tier_2,1,0.0,0.0,0,0,0
2021-07-21,Google Media,6,55+,iOS,Tier_1,257,947.25,634.99,40,27,16
2021-02-06,Google Media,6,55+,MacOS,Tier_1,12,75.0,0.0,3,2,3
2021-06-09,Google Media,6,55+,iOS,Tier_1,265,645.0,2.99,37,21,17
2021-11-04,Google Media,6,35-55,Other,Tier_1,14,86.00999999999999,0.0,0,2,0
2021-10-14,Google Media,6,35-,iOS,Tier_2,1,0.0,0.0,0,0,0
2021-08-07,Google Media,6,55+,MacOS,Tier_1,48,326.5,112.37,9,8,3
2021-09-03,Google Media,6,55+,Windows,Tier_3,1,0.0,0.0,0,0,0
2021-05-02,Google Media,6,35-,iOS,Tier_1,71,0.0,0.0,7,2,0
2021-02-19,Google Media,6,35-,Android,Tier_3,5,0.0,0.0,1,1,0
2021-06-22,Google Media,6,35-55,Windows,Tier_1,66,269.0,0.0,5,3,3
2021-02-09,Google Media,6,55+,Other,Tier_1,21,126.0,0.0,3,2,1
2021-03-13,Google Media,6,35-,MacOS,Tier_1,24,0.0,0.0,1,0,0
2021-04-12,Google Media,6,35-55,Android,Tier_2,2,28.0,0.0,1,0,1
2021-07-29,Google Media,6,35-55,iOS,Tier_3,1,8.0,0.0,0,0,0
2021-01-14,Google Media,6,35-,Android,Tier_3,1,0.0,0.0,0,0,0
2021-06-29,Google Media,6,35-55,MacOS,Tier_3,1,0.0,0.0,0,0,0
2021-08-19,Google Media,6,35-,Android,Tier_1,360,0.0,0.0,31,16,7
2021-02-22,Google Media,6,35-,Windows,Tier_3,1,0.0,0.0,0,0,0
2021-04-03,Google Media,6,35-,Windows,Tier_2,2,0.0,0.0,1,0,0
2021-02-19,Google Media,6,35-,Other,Tier_1,22,0.0,0.0,1,0,0
2021-01-19,Google Media,6,35-55,iOS,Tier_3,1,6.5,0.0,1,0,0
2021-08-26,Google Media,6,35-55,Android,Tier_1,894,3047.6699999999973,596.97,137,57,30
2021-02-03,Google Media,6,35-,Windows,Tier_1,18,0.0,0.0,2,1,0
2021-05-20,Google Media,6,55+,Android,Tier_3,2,2.5,0.0,0,0,0
2021-10-22,Google Media,6,35-55,Windows,Tier_2,1,6.0,0.0,0,0,0
2021-03-27,Google Media,6,35-,Windows,Tier_1,29,0.0,0.0,1,2,0
2021-06-25,Google Media,6,55+,Other,Tier_1,23,102.0,0.0,6,6,7
2021-06-11,Google Media,6,35-55,Android,Tier_3,2,0.0,0.0,1,0,0
2021-09-26,Google Media,6,35-,iOS,Tier_3,1,0.0,0.0,0,0,0
2021-09-29,Google Media,6,35-,iOS,Tier_1,137,0.0,0.0,11,0,0
2021-06-27,Google Media,6,55+,Android,Tier_3,1,4.5,0.0,0,0,0
2021-05-20,Google Media,6,35-,Android,Tier_2,1,0.0,0.0,0,0,0
2021-03-16,Google Media,6,35-55,Android,Tier_2,2,28.0,0.0,1,2,1
2021-02-07,Google Media,6,55+,iOS,Tier_1,205,646.75,5.98,19,12,10
2021-07-24,Google Media,6,55+,Android,Tier_3,1,3.5,0.0,0,1,0
2021-03-09,Google Media,6,35-,iOS,Tier_3,1,0.0,0.0,0,0,0
2021-06-23,Google Media,6,35-55,iOS,Tier_2,1,0.0,0.0,0,0,0
2021-03-08,Google Media,6,55+,Android,Tier_2,2,28.0,3.57,1,1,1
2021-04-13,Google Media,6,35-,Windows,Tier_1,22,0.0,0.0,1,1,0
2021-05-25,Google Media,6,55+,Android,Tier_1,189,423.5,43.980000000000004,30,12,10
2021-06-07,Google Media,6,35-55,MacOS,Tier_1,43,244.0,0.0,7,2,1
2021-04-20,Google Media,6,35-55,iOS,Tier_1,46,194.0,0.0,6,6,4
2021-06-29,Google Media,6,35-55,iOS,Tier_1,458,2546.25,5.98,57,30,14
2021-04-03,Google Media,6,35-,Android,Tier_2,1,0.0,0.0,0,0,0
2021-09-20,Google Media,6,55+,Windows,Tier_1,153,889.05,2.99,24,13,12
2021-07-07,Google Media,6,35-,iOS,Tier_2,1,0.0,0.0,0,0,0
2021-06-14,Google Media,6,35-,iOS,Tier_2,1,0.0,0.0,0,0,0
2021-09-22,Google Media,6,55+,Other,Tier_1,23,92.0,0.0,0,1,0
2021-04-19,Google Media,6,55+,Other,Tier_1,13,38.0,0.0,0,2,1
2021-02-14,Google Media,6,35-55,Windows,Tier_1,54,472.0,142.97,3,1,2
2021-03-24,Google Media,6,35-,Android,Tier_2,1,0.0,0.0,0,0,0
2021-05-22,Google Media,6,55+,Other,Tier_1,29,153.0,0.0,8,3,2
2021-01-31,Google Media,6,35-55,iOS,Tier_1,295,1676.5,31.57,25,8,10
2021-02-05,Google Media,6,35-55,iOS,Tier_3,2,5.0,0.0,0,0,0
2021-09-02,Google Media,6,35-55,MacOS,Tier_1,37,150.53,11.96,2,2,2
2021-06-29,Google Media,6,55+,Other,Tier_1,33,150.0,0.0,6,3,1
2021-09-07,Google Media,6,35-55,Windows,Tier_1,76,477.0,0.0,13,2,0
2021-02-03,Google Media,6,35-55,Windows,Tier_1,36,312.0,0.0,2,3,2
2021-10-26,Google Media,6,35-,Windows,Tier_3,12,0.0,0.0,0,0,0
2021-01-07,Google Media,6,55+,Android,Tier_1,378,1500.2999999999995,2.99,82,43,30
2021-02-01,Google Media,6,35-,iOS,Tier_1,797,5.0,0.0,48,14,2
2021-03-07,Google Media,6,35-55,iOS,Tier_1,268,1463.75,277.89,28,17,4
2021-05-13,Google Media,6,35-,iOS,Tier_1,65,0.0,0.0,4,4,2
2021-11-03,Google Media,6,35-55,iOS,Tier_1,289,1404.6899999999998,168.16000000000003,28,22,12
2021-04-11,Google Media,6,35-55,Windows,Tier_1,51,204.0,0.0,1,1,1
2021-08-11,Google Media,6,35-,Android,Tier_1,381,0.0,2.99,32,15,7
2021-08-24,Google Media,6,35-,Android,Tier_1,385,8.0,0.0,25,14,6
2021-09-03,Google Media,6,35-55,iOS,Tier_1,168,770.0,7.140000000000001,20,12,12
2021-08-09,Google Media,6,35-,Android,Tier_1,342,0.0,0.0,25,10,2
2021-06-26,Google Media,6,35-55,iOS,Tier_1,395,1917.5,2.99,57,23,14
2021-03-06,Google Media,6,35-55,Android,Tier_2,6,56.0,0.0,2,0,0
2021-03-11,Google Media,6,35-,Android,Tier_1,441,0.0,2.99,40,14,7
2021-10-14,Google Media,6,35-55,iOS,Tier_1,236,1274.22,165.82,31,9,7
2021-10-06,Google Media,6,55+,Windows,Tier_1,143,667.06,519.12,27,20,13
2021-02-05,Google Media,6,35-,Android,Tier_1,478,21.0,133.53,46,18,6
2021-07-19,Google Media,6,35-55,iOS,Tier_1,283,1340.25,200.99,35,11,9
2021-10-16,Google Media,6,35-,iOS,Tier_1,240,0.0,64.98,21,8,4
2021-09-24,Google Media,6,35-55,Windows,Tier_1,75,552.02,0.0,10,6,3
2021-03-18,Google Media,6,35-,iOS,Tier_1,606,0.0,87.12,43,16,5
2021-11-05,Google Media,6,55+,iOS,Tier_1,285,1346.6699999999998,101.99,48,36,9
2021-03-18,Google Media,6,35-,Android,Tier_1,225,0.0,161.95000000000002,22,10,4
2021-02-28,Google Media,6,35-55,Windows,Tier_1,104,831.0,0.0,14,5,1
2021-10-24,Google Media,6,35-55,MacOS,Tier_1,39,313.12999999999994,0.0,7,0,1
2021-03-12,Google Media,6,35-55,Windows,Tier_1,185,1667.0,0.0,8,2,2
2021-09-23,Google Media,6,55+,Windows,Tier_1,122,568.01,0.0,22,14,11
2021-02-13,Google Media,6,35-55,Android,Tier_1,797,3093.5000000000005,79.91,135,78,38
2021-01-02,Google Media,6,55+,MacOS,Tier_1,26,187.0,0.0,3,3,2
2021-07-23,Google Media,6,55+,Windows,Tier_1,213,1348.0,7.11,45,28,13
2021-07-24,Google Media,6,35-55,Windows,Tier_1,71,505.0,2.99,12,3,2
2021-01-19,Google Media,6,35-55,Windows,Tier_1,77,667.0,0.0,5,2,1
2021-06-08,Google Media,6,35-55,Windows,Tier_1,122,620.0,0.0,10,7,6
2021-11-12,Google Media,6,35-,Windows,Tier_1,27,0.0,0.0,3,3,0
2021-01-25,Google Media,6,35-,Other,Tier_1,45,0.0,0.0,1,2,2
2021-05-12,Google Media,6,55+,Windows,Tier_1,59,297.0,0.0,8,6,3
2021-06-13,Google Media,6,35-,Windows,Tier_1,45,0.0,0.0,1,0,1
2021-10-16,Google Media,6,35-55,iOS,Tier_1,247,1197.3899999999999,4.11,38,19,13
2021-01-20,Google Media,6,55+,MacOS,Tier_1,56,467.0,0.0,10,7,4
2021-09-30,Google Media,6,35-,MacOS,Tier_1,11,0.0,0.0,0,0,0
2021-08-23,Google Media,6,35-,Windows,Tier_1,54,0.0,0.0,3,4,0
2021-05-19,Google Media,6,35-55,Other,Tier_1,24,126.0,0.0,2,0,1
2021-07-14,Google Media,6,55+,iOS,Tier_1,202,729.0,59.800000000000004,19,18,11
2021-06-20,Google Media,6,35-55,MacOS,Tier_1,20,122.0,0.0,1,3,1
2021-04-04,Google Media,6,35-,MacOS,Tier_1,18,0.0,4.14,1,1,0
2021-03-17,Google Media,6,35-55,MacOS,Tier_1,55,420.0,0.0,2,2,1
2021-04-16,Google Media,6,35-55,MacOS,Tier_1,14,94.0,160.96,0,0,0
2021-04-22,Google Media,6,35-55,iOS,Tier_1,57,202.0,0.0,7,3,5
2021-01-19,Google Media,6,35-,Android,Tier_2,22,52.0,0.0,2,1,0
2021-09-17,Google Media,6,35-,Windows,Tier_1,37,0.0,0.0,1,0,1
2021-07-23,Google Media,6,35-,MacOS,Tier_1,18,0.0,0.0,1,2,0
2021-07-11,Google Media,6,35-,iOS,Tier_3,1,0.0,0.0,0,1,0
2021-10-23,Google Media,6,35-55,Windows,Tier_1,99,622.17,0.0,12,7,4
2021-08-30,Google Media,6,55+,MacOS,Tier_1,55,294.5,0.0,12,5,5
2021-04-01,Google Media,6,35-55,Windows,Tier_1,53,252.0,0.0,3,1,2
2021-04-26,Google Media,6,55+,MacOS,Tier_1,18,76.0,0.0,3,2,2
2021-10-09,Google Media,6,35-,Other,Tier_1,29,0.0,0.0,2,0,0
2021-10-29,Google Media,6,55+,Other,Tier_1,32,186.5,2.99,3,3,1
2021-10-14,Google Media,6,35-,Android,Tier_3,4,0.0,0.0,0,0,1
2021-08-25,Google Media,6,55+,MacOS,Tier_1,28,81.5,40.99,5,5,3
2021-10-23,Google Media,6,35-,MacOS,Tier_1,28,0.0,0.0,3,2,2
2021-01-09,Google Media,6,55+,Android,Tier_1,466,1742.1999999999996,212.93,101,52,40
2021-05-30,Google Media,6,35-55,Android,Tier_2,15,78.0,0.0,1,0,0
2021-11-16,Google Media,6,55+,Android,Tier_3,1,0.0,0.0,0,0,0
2021-09-28,Google Media,6,55+,Other,Tier_1,27,93.03999999999999,0.0,0,0,1
2021-06-17,Google Media,6,35-,Android,Tier_1,187,0.0,0.0,15,8,4
2021-03-08,Google Media,6,55+,Android,Tier_3,2,0.0,0.0,1,1,1
2021-11-11,Google Media,6,55+,Other,Tier_1,14,70.02,0.0,1,0,0
2021-03-01,Google Media,6,35-55,MacOS,Tier_1,29,234.0,0.0,1,0,1
2021-06-03,Google Media,6,35-55,Android,Tier_2,4,24.0,0.0,0,0,0
2021-05-01,Google Media,6,35-,Other,Tier_1,14,0.0,0.0,0,0,0
2021-09-29,Google Media,6,35-,Other,Tier_1,23,0.0,0.0,1,1,1
2021-05-24,Google Media,6,35-,Other,Tier_1,23,0.0,0.0,1,0,0
2021-02-03,Google Media,6,35-55,Other,Tier_1,15,107.0,0.0,0,2,0
2021-05-07,Google Media,6,35-,MacOS,Tier_1,15,0.0,0.0,2,1,1
2021-10-17,Google Media,6,35-,iOS,Tier_1,286,0.0,5.98,20,9,3
2021-09-04,Google Media,6,35-,MacOS,Tier_2,1,0.0,0.0,0,0,0
2021-06-09,Google Media,6,55+,MacOS,Tier_2,1,0.0,0.0,0,1,0
2021-02-15,Google Media,6,35-,Windows,Tier_3,1,0.0,0.0,0,0,0
2021-08-20,Google Media,6,55+,MacOS,Tier_3,1,6.0,0.0,1,1,1
2021-02-08,Google Media,6,35-,MacOS,Tier_1,5,0.0,0.0,0,0,0
2021-06-28,Google Media,6,35-,Windows,Tier_3,1,0.0,0.0,0,0,0
2021-10-18,Google Media,6,55+,Windows,Tier_1,143,848.1199999999999,0.0,32,13,11
2021-10-31,Google Media,6,35-,Windows,Tier_3,12,0.0,0.0,1,0,0
2021-04-09,Google Media,6,35-55,MacOS,Tier_1,15,92.0,0.0,3,2,0
2021-10-05,Google Media,6,35-,MacOS,Tier_1,17,0.0,0.0,2,0,0
2021-04-20,Google Media,6,55+,iOS,Tier_1,23,77.5,0.0,4,0,1
2021-10-19,Google Media,6,35-,MacOS,Tier_1,9,0.0,0.0,1,0,0
2021-06-04,Google Media,6,35-,Windows,Tier_3,1,0.0,0.0,0,0,0
2021-01-20,Google Media,6,35-55,Android,Tier_3,3,13.0,0.0,0,0,0
2021-03-28,Google Media,6,35-55,iOS,Tier_1,125,696.0,2.99,17,7,6
2021-04-10,Google Media,6,35-55,Windows,Tier_1,47,186.0,0.0,5,1,0
2021-08-23,Google Media,6,35-,iOS,Tier_3,1,0.0,0.0,0,0,0
2021-10-01,Google Media,6,55+,Windows,Tier_2,2,12.0,0.0,0,1,0
2021-04-04,Google Media,6,35-55,Windows,Tier_1,46,210.0,0.0,3,1,1
2021-03-21,Google Media,6,35-55,Android,Tier_2,1,0.0,0.0,0,0,0
2021-07-04,Google Media,6,35-55,Android,Tier_1,862,2607.5,169.95999999999998,138,60,53
2021-10-19,Google Media,6,35-,iOS,Tier_3,25,0.0,0.0,0,1,0
2021-10-20,Google Media,6,35-55,Android,Tier_3,1,3.5,0.0,0,0,0
2021-01-27,Google Media,6,55+,Other,Tier_1,37,95.5,0.0,5,2,2
2021-05-08,Google Media,6,35-,Windows,Tier_1,21,0.0,0.0,1,0,0
2021-04-03,Google Media,6,35-55,Android,Tier_2,1,0.0,0.0,0,0,0
2021-06-28,Google Media,6,35-,Other,Tier_1,16,0.0,0.0,0,1,0
2021-04-03,Google Media,6,35-55,iOS,Tier_2,2,28.0,0.0,1,1,1
2021-06-07,Google Media,6,55+,Windows,Tier_2,1,10.0,0.0,1,1,0
2021-09-14,Google Media,6,55+,MacOS,Tier_1,47,279.02,0.0,8,5,5
2021-04-05,Google Media,6,35-55,iOS,Tier_1,185,931.75,41.940000000000005,20,8,5
2021-02-22,Google Media,6,35-,iOS,Tier_1,305,0.0,0.0,15,7,7
2021-04-27,Google Media,6,35-55,iOS,Tier_1,25,134.75,0.0,2,4,2
2021-05-13,Google Media,6,55+,MacOS,Tier_1,24,172.0,2.99,2,4,3
2021-07-28,Google Media,6,55+,Other,Tier_1,33,121.0,0.0,6,3,0
2021-01-21,Google Media,6,35-55,Android,Tier_2,1,6.0,0.0,1,0,0
2021-01-27,Google Media,6,35-55,Windows,Tier_2,1,0.0,0.0,0,0,0
2021-09-14,Google Media,6,35-55,MacOS,Tier_1,27,180.05,0.0,4,4,0
2021-08-29,Google Media,6,35-55,Other,Tier_1,30,170.53,0.0,4,1,1
2021-03-04,Google Media,6,55+,MacOS,Tier_1,24,193.0,187.91,2,1,1
2021-06-03,Google Media,6,35-,Android,Tier_3,3,0.0,0.0,0,0,0
2021-06-20,Google Media,6,55+,Other,Tier_1,29,111.0,0.0,3,1,2
2021-01-04,Google Media,6,55+,Other,Tier_1,17,88.0,0.0,4,3,2
2021-01-26,Google Media,6,35-,Android,Tier_2,3,0.0,0.0,0,0,0
2021-08-16,Google Media,6,35-,Windows,Tier_3,2,0.0,0.0,0,0,0
2021-07-21,Google Media,6,35-,Android,Tier_2,2,0.0,0.0,0,0,0
2021-02-18,Google Media,6,35-55,iOS,Tier_3,1,0.0,0.0,0,0,0
2021-01-11,Google Media,6,55+,iOS,Tier_3,2,8.0,0.0,0,0,0
2021-04-06,Google Media,6,35-,Android,Tier_3,4,0.0,0.0,0,0,1
2021-04-03,Google Media,6,55+,MacOS,Tier_1,16,66.0,0.0,1,2,1
2021-04-17,Google Media,6,35-55,iOS,Tier_1,56,254.75,2.99,5,2,1
2021-06-23,Google Media,6,55+,iOS,Tier_3,1,0.0,0.0,0,0,0
2021-02-02,Google Media,6,35-55,iOS,Tier_1,271,1411.5,162.91,26,9,2
2021-10-13,Google Media,6,35-55,Other,Tier_1,18,152.03,0.0,1,0,0
2021-04-01,Google Media,6,55+,Android,Tier_3,1,0.0,0.0,0,0,0
2021-02-03,Google Media,6,35-,Android,Tier_3,5,0.0,0.0,0,0,0
2021-05-30,Google Media,6,55+,iOS,Tier_1,278,908.0,0.0,41,24,13
2021-03-06,Google Media,6,55+,iOS,Tier_3,1,8.0,0.0,1,0,0
2021-01-20,Google Media,6,35-55,Windows,Tier_3,1,0.0,0.0,0,1,0
2021-07-04,Google Media,6,35-55,Other,Tier_1,17,76.0,0.0,3,1,1
2021-05-21,Google Media,6,35-55,iOS,Tier_1,379,2003.75,188.93,45,26,14
2021-04-30,Google Media,6,35-,Android,Tier_1,174,0.0,0.0,12,9,5
2021-03-18,Google Media,6,35-,Windows,Tier_1,59,0.0,0.0,4,1,0
2021-11-06,Google Media,6,35-,Android,Tier_1,287,0.0,5.98,25,7,6
2021-09-02,Google Media,6,35-55,Android,Tier_1,837,2471.65,2.99,101,49,39
2021-06-30,Google Media,6,35-,iOS,Tier_1,861,0.0,21.99,63,22,11
2021-04-28,Google Media,6,35-,MacOS,Tier_1,3,0.0,0.0,0,1,0
2021-01-17,Google Media,6,35-55,Other,Tier_1,25,201.5,0.0,6,2,0
2021-05-19,Google Media,6,35-55,iOS,Tier_3,1,0.0,0.0,0,0,0
2021-09-01,Google Media,6,55+,Windows,Tier_1,173,1010.0,360.99,23,19,13
2021-04-06,Google Media,6,35-,iOS,Tier_3,3,0.0,0.0,1,0,0
2021-10-18,Google Media,6,35-55,Windows,Tier_1,83,480.0799999999999,179.99,14,11,4
2021-09-17,Google Media,6,35-,Android,Tier_3,5,0.0,0.0,0,0,0
2021-07-19,Google Media,6,35-55,MacOS,Tier_1,42,218.0,0.0,3,2,1
2021-05-12,Google Media,6,35-,MacOS,Tier_1,8,0.0,0.0,0,0,0
2021-02-06,Google Media,6,55+,Other,Tier_3,1,12.0,0.0,1,1,0
2021-05-03,Google Media,6,35-,Android,Tier_3,3,0.0,0.0,0,0,0
2021-05-11,Google Media,6,55+,Android,Tier_1,194,485.0,22.98,31,14,8
2021-09-04,Google Media,6,35-55,iOS,Tier_3,1,5.0,0.0,0,0,0
2021-06-29,Google Media,6,35-,Windows,Tier_3,2,0.0,0.0,0,0,0
2021-03-08,Google Media,6,35-,Android,Tier_3,6,0.0,0.0,1,0,1
2021-07-12,Google Media,6,55+,iOS,Tier_1,232,835.0,561.98,21,16,14
2021-08-12,Google Media,6,35-55,iOS,Tier_1,208,1109.86,0.0,13,14,5
2021-10-04,Google Media,6,55+,MacOS,Tier_1,51,234.60999999999999,2.99,4,4,1
2021-03-09,Google Media,6,55+,Other,Tier_1,16,84.0,0.0,2,3,0
2021-06-04,Google Media,6,55+,Windows,Tier_2,12,80.0,0.0,3,1,1
2021-04-18,Google Media,6,35-55,Other,Tier_1,5,18.0,0.0,0,0,0
2021-09-15,Google Media,6,35-,Android,Tier_3,2,0.0,0.0,0,0,0
2021-11-16,Google Media,6,35-,Android,Tier_1,116,0.0,0.0,10,2,0
2021-10-22,Google Media,6,35-,MacOS,Tier_1,28,0.0,0.0,0,0,0
2021-04-23,Google Media,6,55+,Windows,Tier_2,2,28.0,0.0,0,0,0
2021-05-17,Google Media,6,35-55,Android,Tier_2,1,0.0,0.0,0,0,0
